title,source,q1,q2,sep
"Are there any other ""Delphic Temple""-like sites in the world?",History_2199,"Are there any other ""Delphic Temple""-like sites in the world?","De Boer said that if the Pythia went to the chamber once a month, as   tradition says, she could have been exposed to concentrations of the   narcotic gas that were strong enough to induce a trance-like state.”   My question is, are there any other known examples of 'Vapor Cults' being based around a source of naturally emitted gases, either for shamanic/divining purposes, or just for plain narcotic reasons?",909
Why is the leap day on February 29th?,History_2200,"My question is, why is February 29th the leap day?",Is there any specific event or special occasion that occurred on February 29th?,0
Why did Hideyoshi invade Korea?,History_2201,So what reasons did Hideyoshi have to initiate the invasion in the first place?,"Were there political intrigues, domestic issues, was this a golden opportunity (relatively speaking), or just plain arrogance/stupidity on Hideyoshi's part?",0
Why is rum naval?,History_2202,"Rum is closely associated with naval and pirate traditions, as seen with many naval-branded rums (Captain Morgan, Kraken) and the famous Pirates of the Caribbean line ""Why is the rum always gone?",Why is this?,0
What was normal attire for Hindu kings in the 15th century?,History_2203,What about North Indian rulers?,Were the Mauryan and Guptan rulers unused to clothes too?,0
What was normal attire for Hindu kings in the 15th century?,History_2203,Were the Mauryan and Guptan rulers unused to clothes too?,"And in South India, could we ascertain when (non-Muslim) rulers started clothing themselves?",0
What was normal attire for Hindu kings in the 15th century?,History_2203,"And in South India, could we ascertain when (non-Muslim) rulers started clothing themselves?","How about the Vijayanagara kings and the Maratha kings, Shivaji and Shambhaji?",0
Were commandos brought in to break the Grand Mosque siege French or Pakistani?,History_2204,Were they Pakistan army commandos or French commandos?,Were Pakistani commandos really called for help there?,0
Troy: How could a city be built on top of an older one?,History_2205,How long does it take for a layer of mud or sand to reach the necessary height?,What would new settlers do?,106
Troy: How could a city be built on top of an older one?,History_2205,What would new settlers do?,"What am I missing, how did it actually happen?",248
Troy: How could a city be built on top of an older one?,History_2205,"What am I missing, how did it actually happen?","That leaves the following points unclear to me:  1) If the rubble is levelled, can it really form a stable building site?",777
Troy: How could a city be built on top of an older one?,History_2205,"That leaves the following points unclear to me:  1) If the rubble is levelled, can it really form a stable building site?",2) Would levelling the old rubble not destroy most archaeological traces?,195
Troy: How could a city be built on top of an older one?,History_2205,2) Would levelling the old rubble not destroy most archaeological traces?,Why is still so much left to discover?,0
Troy: How could a city be built on top of an older one?,History_2205,Why is still so much left to discover?,3) If the earth around the building rises higher and higher over centuries: Why exactly does that happen?,0
Troy: How could a city be built on top of an older one?,History_2205,3) If the earth around the building rises higher and higher over centuries: Why exactly does that happen?,Does it happen also outside cities?,0
Troy: How could a city be built on top of an older one?,History_2205,Does it happen also outside cities?,If only in cities: Is the accumulating dirt brought by wind or river floods?,0
Troy: How could a city be built on top of an older one?,History_2205,If only in cities: Is the accumulating dirt brought by wind or river floods?,Or is it formed by human waste?,46
Troy: How could a city be built on top of an older one?,History_2205,Or is it formed by human waste?,"How can I imagine that: Garbage heaps beside the streets getting higher and higher and composting into earth that spills over onto the street itself where it is simply trampled down so that the street level rises, and the inhabitants don't care?",0
Troy: How could a city be built on top of an older one?,History_2205,"How can I imagine that: Garbage heaps beside the streets getting higher and higher and composting into earth that spills over onto the street itself where it is simply trampled down so that the street level rises, and the inhabitants don't care?",What if the street is paved?,0
