title,source,q1,q2,sep
"If my Chinese work permit expires, for how long is my residence permit valid?",Expat_662,What happens to my residency permit if I stop working?,Does the residence permit remain valid through its expiry date even if the work permit expires?,111
Leaving and returning to the UK with an invalid German identity card,Expat_663,"Can I rely on some way of getting from the UK to Germany and back on an invalid ID card, and which way would that be?",travelling by ferry be more likely to work?,76
Leaving and returning to the UK with an invalid German identity card,Expat_663,travelling by ferry be more likely to work?,"If not, do I need to find a fast way of obtaining a new identity document before travelling – and what are my options there?",0
Leaving and returning to the UK with an invalid German identity card,Expat_663,"If not, do I need to find a fast way of obtaining a new identity document before travelling – and what are my options there?",Under what circumstances can I request a temporary ID card for emergency travel from the embassy?,0
Leaving and returning to the UK with an invalid German identity card,Expat_663,Under what circumstances can I request a temporary ID card for emergency travel from the embassy?,Does applying through a honorary consul lead to less waiting time?,0
Traveling Engineering Consultant,Expat_664,Do these types of jobs exist?,and where would most of these jobs be?,183
Traveling Engineering Consultant,Expat_664,and where would most of these jobs be?,Is it entirely country dependent?,627
"At what point after becoming an expatriate of Cape Verde does one qualify as an ""emigrant"" for tax & banking purposes?",Expat_665,What are the actual minimum requirements for this?,"Are they:   Have a permanent residence permit, reside, and have a source of income?",0
"At what point after becoming an expatriate of Cape Verde does one qualify as an ""emigrant"" for tax & banking purposes?",Expat_665,"Are they:   Have a permanent residence permit, reside, and have a source of income?","Have a permanent residence permit, reside for a year, and have a source of income?",0
"At what point after becoming an expatriate of Cape Verde does one qualify as an ""emigrant"" for tax & banking purposes?",Expat_665,"Have a permanent residence permit, reside for a year, and have a source of income?","Have a permanent residence permit, reside for a year, and have had a source of income for a year?",0
Customs when moving to France,Expat_666,Question: Precisely what paperwork is needed in this case and how can I obtain it?,"Additionally, what do I need to do when I send some of the things by post instead of taking them with me on the plane?",83
Visa (Credit Card) Regulations in Europe,Expat_667,Do these rules apply in Spain/the EU?,Does the EU have rules of its own that trump Visa's rules?,0
Moving to Italy from Denmark (EU Citizen) requirements,Expat_668,What requirements must I meet or check into before moving as an EU Citizen?,"What are my options as far as job employment, and also where should I register with the Italian government ?",96
W9 Form is required by my bank. Do I have to report to the IRS income that is my Argentine wife's?,Expat_669,My question is: will I be required to report these incomes on my US taxes?,"Should I start to claim I am a legal, permanent resident in Argentina just in case I have to start reporting my wifes income?",213
W9 Form is required by my bank. Do I have to report to the IRS income that is my Argentine wife's?,Expat_669,"Should I start to claim I am a legal, permanent resident in Argentina just in case I have to start reporting my wifes income?",What do you think?,133
What can be done when a country doesn't have Birth Certificates?,Expat_670,Given that she has no birth certificate and the country pretty much has no real government what are our options?,What are my options regarding not being able to fulfill the requirement of having a birth certificate?,236
What are the requirements for my foreign wife to visit the US with me?,Expat_671,"Once we are married, will there be any difficulty entering the US together, her on a VWP (with her Spanish passport), me as a citizen?",Or must she obtain a visa as a family member of a US citizen?,0
Sending Excess Baggage and Personal Effects from France to USA,Expat_672,I am confused about a few things:   Should this form be affixed outside my baggage or inside?,Who does Part V of the form (PART V -- CARRIER'S CERTIFICATE AND RELEASE ORDER)?,0
How much points for BS(Software Engineering) Degree Title for Quebec skilled worker program 2015?,Expat_673,Is this degree can be categorized in Bachelors in Computer Science or Bachelors in Computer Engineering ?,Also please tell me how much points i can earn ?,0
Driving an Italian registered motorcycle in Denmark as a resident,Expat_674,"If police stops me, how can I prove that I arrived (with motorcycle) during the last 2 weeks and avoid a fine?","In general, what is the punishment for a resident in Denmark when driving a vehicle with foreign plates?",39
